Model,SMILES_Class,Feature,sum_importance,mean_importance,std_importance,n,sum_share,mean_share,Type,Source
GradientBoosting,Anthracenes,SMILES_PEOE_VSA11,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_PEOE_VSA13,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_PEOE_VSA14,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_PEOE_VSA2,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_PEOE_VSA3,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_PEOE_VSA4,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_PEOE_VSA5,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_PEOE_VSA6,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_1-hydroxy-4-unsubstituted benzenoids,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_3-O-methylated flavonoids,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_7-hydroxyflavonoids,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Anthracenes,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Biphenols,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Biphenyls and derivatives,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Catechols,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Hydroquinones,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Hydroxybenzoic acid derivatives,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Hydroxycinnamic acids,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Hydroxycinnamic acids and derivatives,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Ketones,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Naphthacenes,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Naphthols and derivatives,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Phenols,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Phloroglucinols and derivatives,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Resorcinols,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Stilbenes,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Parent_Level_Styrenes,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_RADICAL_Chi1n,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_Chi3n,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_Chi3v,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_Chi4n,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_Chi4v,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_EState_VSA1,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_EState_VSA10,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_EState_VSA11,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_EState_VSA3,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_EState_VSA6,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_HeavyAtomCount,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_NOCount,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_NumAliphaticCarbocycles,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_NumAliphaticHeterocycles,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_NumAliphaticRings,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_NumAromaticCarbocycles,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_NumAromaticHeterocycles,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_NumAromaticRings,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_NumHAcceptors,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_NumHDonors,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_NumHeteroatoms,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_NumRotatableBonds,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_NumSaturatedCarbocycles,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_NumSaturatedHeterocycles,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_NumSaturatedRings,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_NumValenceElectrons,0.0,0.0,0.0,3,0.0,0.0,Structural,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_PEOE_VSA10,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_PEOE_VSA11,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_PEOE_VSA12,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_PEOE_VSA13,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_PEOE_VSA14,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_PEOE_VSA2,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_PEOE_VSA3,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_PEOE_VSA5,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_PEOE_VSA6,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_PEOE_VSA7,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_PEOE_VSA8,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_PEOE_VSA9,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SMR_VSA2,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SMR_VSA3,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SMR_VSA4,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SMR_VSA5,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SMR_VSA7,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SMR_VSA8,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SMR_VSA9,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SlogP_VSA10,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SlogP_VSA11,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SlogP_VSA2,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SlogP_VSA4,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SlogP_VSA5,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SlogP_VSA6,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SlogP_VSA7,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SlogP_VSA8,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_SlogP_VSA9,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_VSA_EState1,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_VSA_EState10,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_VSA_EState2,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_VSA_EState3,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_VSA_EState4,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_VSA_EState5,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_VSA_EState6,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_RADICAL_VSA_EState8,0.0,0.0,0.0,3,0.0,0.0,VSA,Radical
GradientBoosting,Anthracenes,SMILES_SMR_VSA2,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_SMR_VSA3,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_SMR_VSA4,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_SMR_VSA5,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_SMR_VSA6,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_SMR_VSA8,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_SMR_VSA9,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_SlogP_VSA1,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_SlogP_VSA10,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_SlogP_VSA11,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_SlogP_VSA12,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_SlogP_VSA4,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_SlogP_VSA5,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_SlogP_VSA7,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_SlogP_VSA8,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_SlogP_VSA9,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_Superclass_Organic oxygen compounds,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_Superclass_Phenylpropanoids and polyketides,0.0,0.0,0.0,3,0.0,0.0,Structural,Molecule
GradientBoosting,Anthracenes,SMILES_TPSA,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_VSA_EState10,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Anthracenes,SMILES_VSA_EState8,0.0,0.0,0.0,3,0.0,0.0,VSA,Molecule
GradientBoosting,Benzene and substituted derivatives,SMILES_RADICAL_MaxAbsPartialCharge,2.0568550879637906,0.13712367253091937,0.04871949681266587,15,0.1371236725309199,0.1371236725309199,Electronic,Radical
GradientBoosting,Benzene and substituted derivatives,SMILES_RADICAL_HeavyAtomMolWt,0.9819398387585468,0.06546265591723646,0.03781802914445788,15,0.0654626559172367,0.06546265591723671,Structural,Radical
GradientBoosting,Benzene and substituted derivatives,SMILES_RADICAL_MolWt,0.8932441623469604,0.05954961082313069,0.03220253701327085,15,0.059549610823130913,0.059549610823130913,Structural,Radical
GradientBoosting,Benzene and substituted derivatives,GROUP_Phenols,0.8159814743294953,0.05439876495529969,0.039270502496407046,15,0.05439876495529989,0.0543987649552999,Experimental,Molecule
GradientBoosting,Benzene and substituted derivatives,SMILES_MinAbsEStateIndex,0.755356691865201,0.0503571127910134,0.004576039871989194,15,0.0503571127910136,0.05035711279101359,Electronic,Molecule
GradientBoosting,Benzene and substituted derivatives,SMILES_PEOE_VSA9,0.6402036261695363,0.04268024174463576,0.016062712788630622,15,0.042680241744635916,0.042680241744635916,VSA,Molecule
GradientBoosting,Benzene and substituted derivatives,SMILES_NumRotatableBonds,0.6389652531469011,0.04259768354312674,0.0022068165694461082,15,0.0425976835431269,0.0425976835431269,Structural,Molecule
GradientBoosting,Benzene and substituted derivatives,SMILES_HallKierAlpha,0.6120355201637947,0.040802368010919646,0.0328547351173919,15,0.0408023680109198,0.0408023680109198,Electronic,Molecule
GradientBoosting,Benzene and substituted derivatives,SMILES_RADICAL_MinPartialCharge,0.558970130349478,0.03726467535663187,0.026919985234825482,15,0.037264675356632006,0.037264675356632006,Electronic,Radical
GradientBoosting,Benzene and substituted derivatives,SMILES_RADICAL_MinAbsEStateIndex,0.5523578475377835,0.0368238565025189,0.011316193328936271,15,0.03682385650251904,0.036823856502519035,Electronic,Radical
GradientBoosting,Benzene and substituted derivatives,SITE_O22,0.5522360051622879,0.036815733677485855,0.0007417167630658821,15,0.036815733677486,0.036815733677485994,Experimental,Site
GradientBoosting,Benzene and substituted derivatives,SMILES_BalabanJ,0.4838649801839507,0.032257665345596716,0.01669406649597665,15,0.032257665345596834,0.03225766534559684,Structural,Molecule
GradientBoosting,Benzene and substituted derivatives,SITE_O25,0.41867337717709013,0.027911558478472674,0.0006210403486406862,15,0.027911558478472782,0.02791155847847278,Experimental,Site
GradientBoosting,Benzene and substituted derivatives,SITE_C3,0.3468806616982076,0.023125377446547173,0.0009847662571511714,15,0.02312537744654726,0.02312537744654726,Experimental,Site
GradientBoosting,Benzene and substituted derivatives,SMILES_RADICAL_Chi1v,0.3096632667148301,0.020644217780988672,0.00657508088916206,15,0.02064421778098875,0.02064421778098875,Structural,Radical
GradientBoosting,Benzene and substituted derivatives,SMILES_RADICAL_MolMR,0.2944371748542308,0.019629144990282055,0.009476854464799575,15,0.01962914499028213,0.01962914499028213,Electronic,Radical
GradientBoosting,Benzene and substituted derivatives,SMILES_RADICAL_Kappa3,0.2798514979855887,0.018656766532372582,0.024171091926472044,15,0.01865676653237265,0.01865676653237265,Structural,Radical
GradientBoosting,Benzene and substituted derivatives,SITE_C10,0.2737722392006978,0.018251482613379853,0.0007045665490142485,15,0.018251482613379923,0.018251482613379923,Experimental,Site
GradientBoosting,Benzene and substituted derivatives,SMILES_RADICAL_Chi0v,0.2730818807798004,0.01820545871865336,0.007615380965912,15,0.01820545871865343,0.01820545871865343,Structural,Radical
GradientBoosting,Benzene and substituted derivatives,SITE_O20,0.2691260965388426,0.017941739769256174,0.0006252906541868746,15,0.017941739769256244,0.017941739769256244,Experimental,Site
GradientBoosting,Benzene and substituted derivatives,SITE_O18,0.2442671621165222,0.016284477474434813,0.0008482351690579239,15,0.016284477474434875,0.016284477474434875,Experimental,Site
GradientBoosting,Benzene and substituted derivatives,SMILES_EState_VSA10,0.221172073373229,0.0147448048915486,0.022015404115028822,15,0.014744804891548656,0.014744804891548656,VSA,Molecule
GradientBoosting,Benzene and substituted derivatives,CHARGE,0.1841405786777337,0.01227603857851558,0.01874642319695578,15,0.012276038578515627,0.012276038578515627,Electronic,Molecule
GradientBoosting,Benzene and substituted derivatives,SMILES_VSA_EState6,0.1755475467702037,0.011703169784680247,0.00155884107432097,15,0.01170316978468029,0.01170316978468029,VSA,Molecule
GradientBoosting,Benzene and substituted derivatives,SITE_C16,0.1739185380063879,0.01159456920042586,0.0006415467752885007,15,0.011594569200425904,0.011594569200425904,Experimental,Site
GradientBoosting,Benzene and substituted derivatives,SITE_O26,0.1572086982762718,0.010480579885084785,0.00027759607962288843,15,0.010480579885084825,0.010480579885084825,Experimental,Site
GradientBoosting,Benzene and substituted derivatives,SMILES_Class_Flavonoids,0.1280558757626074,0.008537058384173827,0.012659192314772631,15,0.00853705838417386,0.00853705838417386,Structural,Molecule
GradientBoosting,Benzene and substituted derivatives,SITE_C12,0.1131269174286436,0.007541794495242907,0.0004314498810752666,15,0.007541794495242935,0.007541794495242935,Experimental,Site
GradientBoosting,Benzene and substituted derivatives,SMILES_Chi1,0.10331794916383741,0.00688786327758916,0.01331619655707379,15,0.006887863277589187,0.006887863277589186,Structural,Molecule
GradientBoosting,Benzene and substituted derivatives,SITE_C13,0.0869323516748752,0.005795490111658347,0.0002911112533850903,15,0.005795490111658369,0.005795490111658369,Experimental,Site
GradientBoosting,Benzene and substituted derivatives,SMILES_VSA_EState1,0.08471745002404754,0.005647830001603169,0.00890201500236212,15,0.005647830001603191,0.005647830001603191,VSA,Molecule
GradientBoosting,Benzene and substituted derivatives,SMILES_EState_VSA2,0.0775670921062719,0.00517113947375146,0.005824219004331698,15,0.00517113947375148,0.00517113947375148,VSA,Molecule
GradientBoosting,Benzene and substituted derivatives,SITE_O24,0.0774923855928534,0.00516615903952356,0.00015810104842477532,15,0.00516615903952358,0.005166159039523579,Experimental,Site
GradientBoosting,Benzene and substituted derivatives,SMILES_RADICAL_MinAbsPartialCharge,0.0742901103238229,0.004952674021588194,0.0035534916147258407,15,0.004952674021588213,0.004952674021588213,Electronic,Radical
GradientBoosting,Benzene and substituted derivatives,SMILES_RADICAL_MolLogP,0.07037504024217756,0.004691669349478503,0.0032441076650669494,15,0.0046916693494785215,0.004691669349478521,Electronic,Radical
GradientBoosting,Benzene and substituted derivatives,SMILES_NumAliphaticRings,0.0693640835923722,0.00462427223949148,0.00955737137783528,15,0.004624272239491497,0.004624272239491497,Structural,Molecule
GradientBoosting,Benzene and substituted derivatives,SMILES_MaxEStateIndex,0.0537552729013879,0.003583684860092527,0.0019373927788389111,15,0.0035836848600925403,0.0035836848600925403,Electronic,Molecule
GradientBoosting,Benzene and substituted derivatives,SITE_O19,0.0522025806576963,0.00348017204384642,0.00010030602539250225,15,0.003480172043846433,0.003480172043846433,Experimental,Site
GradientBoosting,Benzene and substituted derivatives,SMILES_MaxAbsEStateIndex,0.050460754643654404,0.0033640503095769604,0.0016864320188267282,15,0.003364050309576973,0.003364050309576973,Electronic,Molecule
GradientBoosting,Benzene and substituted derivatives,SMILES_HeavyAtomCount,0.04616244132469141,0.0030774960883127606,0.005126092689965342,15,0.0030774960883127723,0.0030774960883127723,Structural,Molecule
GradientBoosting,Benzene and substituted derivatives,SMILES_HeavyAtomMolWt,0.04615369997631504,0.003076913331754336,0.007559042080188589,15,0.0030769133317543476,0.0030769133317543476,Structural,Molecule
GradientBoosting,Benzene and substituted derivatives,RADICAL_HO,0.04391644277974942,0.0029277628519832947,0.0027081439323313936,15,0.0029277628519833055,0.0029277628519833055,Structural,Radical
GradientBoosting,Benzene and substituted derivatives,SMILES_RADICAL_Kappa2,0.041442678993772436,0.0027628452662514956,0.0021010449994075804,15,0.0027628452662515064,0.002762845266251506,Structural,Radical
GradientBoosting,Benzene and substituted derivatives,SMILES_NumAliphaticHeterocycles,0.0376476976066199,0.0025098465071079932,0.005374183669858305,15,0.0025098465071080028,0.0025098465071080028,Structural,Molecule
